Lake,Year,Author,Station,Depth m,Depth zones,Basin,Latitude,Longitude,Density D. polymorpha ind m-2 ,Density D. r. bugensis ind m-2,Density all Dreissena ind m-2,Biomass D. polymorpha gAFDTW/m2,Biomass D. r. bugensis gAFDTW/m2,Biomass all Dreissena gAFDTW/m2
Saginaw Bay,1996,Nalepa et al. 2002 NOAA Technical Memorandum GLERL-122,6S,4,,Inner,43.968,-83.82083,61,0,61,0.23,0,0.23
Saginaw Bay,1996,Nalepa et al. 2002 NOAA Technical Memorandum GLERL-122,13S,3,,Inner,43.9595,-83.48867,150,0,150,0.26,0,0.26
Saginaw Bay,1996,Nalepa et al. 2002 NOAA Technical Memorandum GLERL-122,14S,3.6,,Inner,43.73833,-83.64083,5426,0,5426,17.99,0,17.99
Saginaw Bay,1996,Nalepa et al. 2002 NOAA Technical Memorandum GLERL-122,15S,5,,Inner,43.76117,-83.52633,17600,0,17600,33.46,0,33.46
Saginaw Bay,1996,Nalepa et al. 2002 NOAA Technical Memorandum GLERL-122,16S,3,,Inner,43.847,-83.5625,6981,0,6981,22.53,0,22.53
Saginaw Bay,1996,Nalepa et al. 2002 NOAA Technical Memorandum GLERL-122,19S,4,,Outer,44.05283,-83.442,19349,0,19349,137.98,0,137.98
Saginaw Bay,1996,Nalepa et al. 2002 NOAA Technical Memorandum GLERL-122,27S,5.5,,Outer,44.03883,-83.111,6981,0,6981,57.54,0,57.54
Saginaw Bay,2006,Nalepa T. F. C. M. Riseng A. K. Elgin and G. A. Lang. 2018. Abundance and distribution of benthic macroinvertebrates in the Lake Huron system: Saginaw Bay 2006-2009 and Lake Huron including Georgian Bay and North Channel 2007 and 2012. NOAA Technical Memorandum GLERL-172. Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1-Saginaw Bay-Abundance and Biomass-2006-2009,4,6.46,,Inner,43.74417,-83.86783,0,0,0,0,0,0
Saginaw Bay,2006,Nalepa T. F. C. M. Riseng A. K. Elgin and G. A. Lang. 2018. Abundance and distribution of benthic macroinvertebrates in the Lake Huron system: Saginaw Bay 2006-2009 and Lake Huron including Georgian Bay and North Channel 2007 and 2012. NOAA Technical Memorandum GLERL-172. Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1-Saginaw Bay-Abundance and Biomass-2006-2009,7,6.71,,Inner,43.838,-83.79283,7.14,14.28,21.42,0.02,0,0.02
Saginaw Bay,2006,Nalepa T. F. C. M. Riseng A. K. Elgin and G. A. Lang. 2018. Abundance and distribution of benthic macroinvertebrates in the Lake Huron system: Saginaw Bay 2006-2009 and Lake Huron including Georgian Bay and North Channel 2007 and 2012. NOAA Technical Memorandum GLERL-172. Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1-Saginaw Bay-Abundance and Biomass-2006-2009,10,12.1,,Inner,43.94167,-83.62383,0,0,0,0,0,0
Saginaw Bay,2006,Nalepa T. F. C. M. Riseng A. K. Elgin and G. A. Lang. 2018. Abundance and distribution of benthic macroinvertebrates in the Lake Huron system: Saginaw Bay 2006-2009 and Lake Huron including Georgian Bay and North Channel 2007 and 2012. NOAA Technical Memorandum GLERL-172. Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1-Saginaw Bay-Abundance and Biomass-2006-2009,11,9,,Inner,44.0205,-83.57367,28.56,99.96,128.52,0.13,0.86,0.99
Saginaw Bay,2006,Nalepa T. F. C. M. Riseng A. K. Elgin and G. A. Lang. 2018. Abundance and distribution of benthic macroinvertebrates in the Lake Huron system: Saginaw Bay 2006-2009 and Lake Huron including Georgian Bay and North Channel 2007 and 2012. NOAA Technical Memorandum GLERL-172. Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1-Saginaw Bay-Abundance and Biomass-2006-2009,13,3,,Inner,43.9595,-83.48867,0,0,0,0,0,0
Saginaw Bay,2006,Nalepa T. F. C. M. Riseng A. K. Elgin and G. A. Lang. 2018. Abundance and distribution of benthic macroinvertebrates in the Lake Huron system: Saginaw Bay 2006-2009 and Lake Huron including Georgian Bay and North Channel 2007 and 2012. NOAA Technical Memorandum GLERL-172. Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1-Saginaw Bay-Abundance and Biomass-2006-2009,14,3.6,,Inner,43.73833,-83.64083,778.26,1028.16,1806.42,1.89,4.11,6
Saginaw Bay,2006,Nalepa T. F. C. M. Riseng A. K. Elgin and G. A. Lang. 2018. Abundance and distribution of benthic macroinvertebrates in the Lake Huron system: Saginaw Bay 2006-2009 and Lake Huron including Georgian Bay and North Channel 2007 and 2012. NOAA Technical Memorandum GLERL-172. Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1-Saginaw Bay-Abundance and Biomass-2006-2009,16,3,,Inner,43.847,-83.5625,7.14,21.42,28.56,0.04,0.13,0.16
Saginaw Bay,2006,Nalepa T. F. C. M. Riseng A. K. Elgin and G. A. Lang. 2018. Abundance and distribution of benthic macroinvertebrates in the Lake Huron system: Saginaw Bay 2006-2009 and Lake Huron including Georgian Bay and North Channel 2007 and 2012. NOAA Technical Memorandum GLERL-172. Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1-Saginaw Bay-Abundance and Biomass-2006-2009,24,12.5,,Outer,44.00133,-83.28333,0,0,0,0,0,0
Saginaw Bay,2007,Nalepa T. F. C. M. Riseng A. K. Elgin and G. A. Lang. 2018. Abundance and distribution of benthic macroinvertebrates in the Lake Huron system: Saginaw Bay 2006-2009 and Lake Huron including Georgian Bay and North Channel 2007 and 2012. NOAA Technical Memorandum GLERL-172. Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1-Saginaw Bay-Abundance and Biomass-2006-2009,4,6.46,,Inner,43.74417,-83.86783,0,14.28,14.28,0,0,0
Saginaw Bay,2007,Nalepa T. F. C. M. Riseng A. K. Elgin and G. A. Lang. 2018. Abundance and distribution of benthic macroinvertebrates in the Lake Huron system: Saginaw Bay 2006-2009 and Lake Huron including Georgian Bay and North Channel 2007 and 2012. NOAA Technical Memorandum GLERL-172. Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1-Saginaw Bay-Abundance and Biomass-2006-2009,7,6.71,,Inner,43.838,-83.79283,0,128.52,128.52,0,0.01,0.01
Saginaw Bay,2007,Nalepa T. F. C. M. Riseng A. K. Elgin and G. A. Lang. 2018. Abundance and distribution of benthic macroinvertebrates in the Lake Huron system: Saginaw Bay 2006-2009 and Lake Huron including Georgian Bay and North Channel 2007 and 2012. NOAA Technical Memorandum GLERL-172. Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1-Saginaw Bay-Abundance and Biomass-2006-2009,10,12.1,,Inner,43.94167,-83.62383,0,0,0,0,0,0
Saginaw Bay,2007,Nalepa T. F. C. M. Riseng A. K. Elgin and G. A. Lang. 2018. Abundance and distribution of benthic macroinvertebrates in the Lake Huron system: Saginaw Bay 2006-2009 and Lake Huron including Georgian Bay and North Channel 2007 and 2012. NOAA Technical Memorandum GLERL-172. Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1-Saginaw Bay-Abundance and Biomass-2006-2009,11,9,,Inner,44.0205,-83.57367,35.7,1649.34,1685.04,0.23,7.97,8.2
Saginaw Bay,2007,Nalepa T. F. C. M. Riseng A. K. Elgin and G. A. Lang. 2018. Abundance and distribution of benthic macroinvertebrates in the Lake Huron system: Saginaw Bay 2006-2009 and Lake Huron including Georgian Bay and North Channel 2007 and 2012. NOAA Technical Memorandum GLERL-172. Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1-Saginaw Bay-Abundance and Biomass-2006-2009,13,3,,Inner,43.9595,-83.48867,0,14.28,14.28,0,0,0
Saginaw Bay,2007,Nalepa T. F. C. M. Riseng A. K. Elgin and G. A. Lang. 2018. Abundance and distribution of benthic macroinvertebrates in the Lake Huron system: Saginaw Bay 2006-2009 and Lake Huron including Georgian Bay and North Channel 2007 and 2012. NOAA Technical Memorandum GLERL-172. Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1-Saginaw Bay-Abundance and Biomass-2006-2009,14,3.6,,Inner,43.73833,-83.64083,439.11,813.96,1253.07,1.44,3.95,5.39
Saginaw Bay,2007,Nalepa T. F. C. M. Riseng A. K. Elgin and G. A. Lang. 2018. Abundance and distribution of benthic macroinvertebrates in the Lake Huron system: Saginaw Bay 2006-2009 and Lake Huron including Georgian Bay and North Channel 2007 and 2012. NOAA Technical Memorandum GLERL-172. Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1-Saginaw Bay-Abundance and Biomass-2006-2009,16,3,,Inner,43.847,-83.5625,0,0,0,0,0,0
Saginaw Bay,2007,Nalepa T. F. C. M. Riseng A. K. Elgin and G. A. Lang. 2018. Abundance and distribution of benthic macroinvertebrates in the Lake Huron system: Saginaw Bay 2006-2009 and Lake Huron including Georgian Bay and North Channel 2007 and 2012. NOAA Technical Memorandum GLERL-172. Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1-Saginaw Bay-Abundance and Biomass-2006-2009,20,16,,Outer,44.12617,-83.5,0,21.42,21.42,0,0,0
Saginaw Bay,2007,Nalepa T. F. C. M. Riseng A. K. Elgin and G. A. Lang. 2018. Abundance and distribution of benthic macroinvertebrates in the Lake Huron system: Saginaw Bay 2006-2009 and Lake Huron including Georgian Bay and North Channel 2007 and 2012. NOAA Technical Memorandum GLERL-172. Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1-Saginaw Bay-Abundance and Biomass-2006-2009,23,28,,Outer,44.22083,-83.2625,0,278.46,278.46,0,0.08,0.08
Saginaw Bay,2007,Nalepa T. F. C. M. Riseng A. K. Elgin and G. A. Lang. 2018. Abundance and distribution of benthic macroinvertebrates in the Lake Huron system: Saginaw Bay 2006-2009 and Lake Huron including Georgian Bay and North Channel 2007 and 2012. NOAA Technical Memorandum GLERL-172. Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1-Saginaw Bay-Abundance and Biomass-2006-2009,24,12.5,,Outer,44.00133,-83.28333,0,0,0,0,0,0
Saginaw Bay,2008,Nalepa T. F. C. M. Riseng A. K. Elgin and G. A. Lang. 2018. Abundance and distribution of benthic macroinvertebrates in the Lake Huron system: Saginaw Bay 2006-2009 and Lake Huron including Georgian Bay and North Channel 2007 and 2012. NOAA Technical Memorandum GLERL-172. Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1-Saginaw Bay-Abundance and Biomass-2006-2009,4,6.46,,Inner,43.74417,-83.86783,0,10.71,10.71,0,0,0
Saginaw Bay,2008,Nalepa T. F. C. M. Riseng A. K. Elgin and G. A. Lang. 2018. Abundance and distribution of benthic macroinvertebrates in the Lake Huron system: Saginaw Bay 2006-2009 and Lake Huron including Georgian Bay and North Channel 2007 and 2012. NOAA Technical Memorandum GLERL-172. Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1-Saginaw Bay-Abundance and Biomass-2006-2009,7,6.71,,Inner,43.838,-83.79283,0,421.26,421.26,0,0.04,0.04
Saginaw Bay,2008,Nalepa T. F. C. M. Riseng A. K. Elgin and G. A. Lang. 2018. Abundance and distribution of benthic macroinvertebrates in the Lake Huron system: Saginaw Bay 2006-2009 and Lake Huron including Georgian Bay and North Channel 2007 and 2012. NOAA Technical Memorandum GLERL-172. Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1-Saginaw Bay-Abundance and Biomass-2006-2009,10,12.1,,Inner,43.94167,-83.62383,0,0,0,0,0,0
Saginaw Bay,2008,Nalepa T. F. C. M. Riseng A. K. Elgin and G. A. Lang. 2018. Abundance and distribution of benthic macroinvertebrates in the Lake Huron system: Saginaw Bay 2006-2009 and Lake Huron including Georgian Bay and North Channel 2007 and 2012. NOAA Technical Memorandum GLERL-172. Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1-Saginaw Bay-Abundance and Biomass-2006-2009,11,9,,Inner,44.0205,-83.57367,0,28.56,28.56,0,0.03,0.03
Saginaw Bay,2008,Nalepa T. F. C. M. Riseng A. K. Elgin and G. A. Lang. 2018. Abundance and distribution of benthic macroinvertebrates in the Lake Huron system: Saginaw Bay 2006-2009 and Lake Huron including Georgian Bay and North Channel 2007 and 2012. NOAA Technical Memorandum GLERL-172. Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1-Saginaw Bay-Abundance and Biomass-2006-2009,16,3,,Inner,43.847,-83.5625,0,85.68,85.68,0,0.08,0.08
Saginaw Bay,2008,Nalepa T. F. C. M. Riseng A. K. Elgin and G. A. Lang. 2018. Abundance and distribution of benthic macroinvertebrates in the Lake Huron system: Saginaw Bay 2006-2009 and Lake Huron including Georgian Bay and North Channel 2007 and 2012. NOAA Technical Memorandum GLERL-172. Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1-Saginaw Bay-Abundance and Biomass-2006-2009,20,16,,Outer,44.12617,-83.5,0,0,0,0,0,0
Saginaw Bay,2008,Nalepa T. F. C. M. Riseng A. K. Elgin and G. A. Lang. 2018. Abundance and distribution of benthic macroinvertebrates in the Lake Huron system: Saginaw Bay 2006-2009 and Lake Huron including Georgian Bay and North Channel 2007 and 2012. NOAA Technical Memorandum GLERL-172. Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1-Saginaw Bay-Abundance and Biomass-2006-2009,23,28,,Outer,44.22083,-83.2625,0,428.4,428.4,0,0.08,0.08
Saginaw Bay,2008,Nalepa T. F. C. M. Riseng A. K. Elgin and G. A. Lang. 2018. Abundance and distribution of benthic macroinvertebrates in the Lake Huron system: Saginaw Bay 2006-2009 and Lake Huron including Georgian Bay and North Channel 2007 and 2012. NOAA Technical Memorandum GLERL-172. Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1-Saginaw Bay-Abundance and Biomass-2006-2009,24,12.5,,Outer,44.00133,-83.28333,0,7.14,7.14,0,0,0
Saginaw Bay,2008,Nalepa T. F. C. M. Riseng A. K. Elgin and G. A. Lang. 2018. Abundance and distribution of benthic macroinvertebrates in the Lake Huron system: Saginaw Bay 2006-2009 and Lake Huron including Georgian Bay and North Channel 2007 and 2012. NOAA Technical Memorandum GLERL-172. Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 2-Saginaw Bay-Dreissena Density & Biomass 2008-2010.,5S,6.7,,Inner,43.89533,-83.8605,215.64,583.027,798.667,0.65,1.95,2.59
Saginaw Bay,2008,Nalepa T. F. C. M. Riseng A. K. Elgin and G. A. Lang. 2018. Abundance and distribution of benthic macroinvertebrates in the Lake Huron system: Saginaw Bay 2006-2009 and Lake Huron including Georgian Bay and North Channel 2007 and 2012. NOAA Technical Memorandum GLERL-172. Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 2-Saginaw Bay-Dreissena Density & Biomass 2008-2010.,6S,4,,Inner,43.968,-83.82083,266.4,720.267,986.667,0.71,2.13,2.84
Saginaw Bay,2008,Nalepa T. F. C. M. Riseng A. K. Elgin and G. A. Lang. 2018. Abundance and distribution of benthic macroinvertebrates in the Lake Huron system: Saginaw Bay 2006-2009 and Lake Huron including Georgian Bay and North Channel 2007 and 2012. NOAA Technical Memorandum GLERL-172. Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 2-Saginaw Bay-Dreissena Density & Biomass 2008-2010.,13S,3,,Inner,43.9595,-83.48867,33.3,90.033,123.333,0.23,0.69,0.92
Saginaw Bay,2008,Nalepa T. F. C. M. Riseng A. K. Elgin and G. A. Lang. 2018. Abundance and distribution of benthic macroinvertebrates in the Lake Huron system: Saginaw Bay 2006-2009 and Lake Huron including Georgian Bay and North Channel 2007 and 2012. NOAA Technical Memorandum GLERL-172. Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 2-Saginaw Bay-Dreissena Density & Biomass 2008-2010.,14S,3.6,,Inner,43.73833,-83.64083,95.85,259.15,355,0.38,1.14,1.52
Saginaw Bay,2008,Nalepa T. F. C. M. Riseng A. K. Elgin and G. A. Lang. 2018. Abundance and distribution of benthic macroinvertebrates in the Lake Huron system: Saginaw Bay 2006-2009 and Lake Huron including Georgian Bay and North Channel 2007 and 2012. NOAA Technical Memorandum GLERL-172. Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 2-Saginaw Bay-Dreissena Density & Biomass 2008-2010.,15S,5,,Inner,43.76117,-83.52633,80.64,218.027,298.667,0.35,1.04,1.39
Saginaw Bay,2008,Nalepa T. F. C. M. Riseng A. K. Elgin and G. A. Lang. 2018. Abundance and distribution of benthic macroinvertebrates in the Lake Huron system: Saginaw Bay 2006-2009 and Lake Huron including Georgian Bay and North Channel 2007 and 2012. NOAA Technical Memorandum GLERL-172. Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 2-Saginaw Bay-Dreissena Density & Biomass 2008-2010.,27S,5.5,,Outer,44.03883,-83.111,96.03,259.637,355.667,0.53,1.58,2.11
Saginaw Bay,2009,Nalepa T. F. C. M. Riseng A. K. Elgin and G. A. Lang. 2018. Abundance and distribution of benthic macroinvertebrates in the Lake Huron system: Saginaw Bay 2006-2009 and Lake Huron including Georgian Bay and North Channel 2007 and 2012. NOAA Technical Memorandum GLERL-172. Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1-Saginaw Bay-Abundance and Biomass-2006-2009,4,6.46,,Inner,43.74417,-83.86783,0,0,0,0,0,0
Saginaw Bay,2009,Nalepa T. F. C. M. Riseng A. K. Elgin and G. A. Lang. 2018. Abundance and distribution of benthic macroinvertebrates in the Lake Huron system: Saginaw Bay 2006-2009 and Lake Huron including Georgian Bay and North Channel 2007 and 2012. NOAA Technical Memorandum GLERL-172. Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1-Saginaw Bay-Abundance and Biomass-2006-2009,7,6.71,,Inner,43.838,-83.79283,0,299.88,299.88,0,0.05,0.05
Saginaw Bay,2009,Nalepa T. F. C. M. Riseng A. K. Elgin and G. A. Lang. 2018. Abundance and distribution of benthic macroinvertebrates in the Lake Huron system: Saginaw Bay 2006-2009 and Lake Huron including Georgian Bay and North Channel 2007 and 2012. NOAA Technical Memorandum GLERL-172. Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1-Saginaw Bay-Abundance and Biomass-2006-2009,10,12.1,,Inner,43.94167,-83.62383,0,0,0,0,0,0
Saginaw Bay,2009,Nalepa T. F. C. M. Riseng A. K. Elgin and G. A. Lang. 2018. Abundance and distribution of benthic macroinvertebrates in the Lake Huron system: Saginaw Bay 2006-2009 and Lake Huron including Georgian Bay and North Channel 2007 and 2012. NOAA Technical Memorandum GLERL-172. Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1-Saginaw Bay-Abundance and Biomass-2006-2009,11,9,,Inner,44.0205,-83.57367,0,0,0,0,0,0
Saginaw Bay,2009,Nalepa T. F. C. M. Riseng A. K. Elgin and G. A. Lang. 2018. Abundance and distribution of benthic macroinvertebrates in the Lake Huron system: Saginaw Bay 2006-2009 and Lake Huron including Georgian Bay and North Channel 2007 and 2012. NOAA Technical Memorandum GLERL-172. Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 1-Saginaw Bay-Abundance and Biomass-2006-2009,16,3,,Inner,43.847,-83.5625,0,0,0,0,0,0
Saginaw Bay,2009,Nalepa T. F. C. M. Riseng A. K. Elgin and G. A. Lang. 2018. Abundance and distribution of benthic macroinvertebrates in the Lake Huron system: Saginaw Bay 2006-2009 and Lake Huron including Georgian Bay and North Channel 2007 and 2012. NOAA Technical Memorandum GLERL-172. Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 2-Saginaw Bay-Dreissena Density & Biomass 2008-2010.,5S,6.7,,Inner,43.89533,-83.8605,154.9,619.6,774.5,1.04,2.11,3.15
Saginaw Bay,2009,Nalepa T. F. C. M. Riseng A. K. Elgin and G. A. Lang. 2018. Abundance and distribution of benthic macroinvertebrates in the Lake Huron system: Saginaw Bay 2006-2009 and Lake Huron including Georgian Bay and North Channel 2007 and 2012. NOAA Technical Memorandum GLERL-172. Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 2-Saginaw Bay-Dreissena Density & Biomass 2008-2010.,6S,4,,Inner,43.968,-83.82083,73.7,294.8,368.5,0.79,1.6,2.39
Saginaw Bay,2009,Nalepa T. F. C. M. Riseng A. K. Elgin and G. A. Lang. 2018. Abundance and distribution of benthic macroinvertebrates in the Lake Huron system: Saginaw Bay 2006-2009 and Lake Huron including Georgian Bay and North Channel 2007 and 2012. NOAA Technical Memorandum GLERL-172. Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 2-Saginaw Bay-Dreissena Density & Biomass 2008-2010.,13S,3,,Inner,43.9595,-83.48867,98.35,393.4,491.75,0.08,0.16,0.24
Saginaw Bay,2009,Nalepa T. F. C. M. Riseng A. K. Elgin and G. A. Lang. 2018. Abundance and distribution of benthic macroinvertebrates in the Lake Huron system: Saginaw Bay 2006-2009 and Lake Huron including Georgian Bay and North Channel 2007 and 2012. NOAA Technical Memorandum GLERL-172. Great Lakes Environmental Research Laboratory Ann Arbor MI. Appendix 2-Saginaw Bay-Dreissena Density & Biomass 2008-2010.,14S,3.6,,Inner,43.73833,-83.64083,108.87,435.467,544.333,0.23,0.48,0.71
